,temperature,time,ctwl/nm,thresh/dBm,notch/dB,reflection/%
3654,28.21,2022/8/24 6:55,1534.0747,-55.7533,0.1529,3.459398584
3655,28.2,2022/8/24 6:55,1534.0747,-55.7562,0.1525,3.450506457
3656,28.2,2022/8/24 6:56,1534.0748,-55.7637,0.1508,3.412705777
3657,28.19,2022/8/24 6:56,1534.075,-55.7718,0.1526,3.452729566
3658,28.17,2022/8/24 6:57,1534.0754,-55.7647,0.1532,3.466067143
3659,28.16,2022/8/24 6:57,1534.0751,-55.7564,0.151,3.417153684
3660,28.14,2022/8/24 6:58,1534.0744,-55.7646,0.1523,3.446060086
3661,28.14,2022/8/24 6:58,1534.0747,-55.767,0.1521,3.44161351
3662,28.12,2022/8/24 6:59,1534.075,-55.767,0.1511,3.41937756
3663,28.12,2022/8/24 6:59,1534.0746,-55.7756,0.1535,3.47273524
3664,28.1,2022/8/24 7:00,1534.074,-55.7531,0.1495,3.383789389
3665,28.08,2022/8/24 7:00,1534.0744,-55.7556,0.1517,3.432719745
3666,28.09,2022/8/24 7:01,1534.074,-55.7578,0.1509,3.414929756
3667,28.07,2022/8/24 7:01,1534.0747,-55.7477,0.1499,3.392687661
3668,28.05,2022/8/24 7:02,1534.0744,-55.752,0.1523,3.446060086
3669,28.06,2022/8/24 7:02,1534.0743,-55.7583,0.1522,3.443836824
3670,28.04,2022/8/24 7:03,1534.0746,-55.7685,0.148,3.350413569
3671,28.02,2022/8/24 7:03,1534.0745,-55.7704,0.1514,3.426048883
3672,28.02,2022/8/24 7:04,1534.0741,-55.7656,0.1489,3.370440444
3673,28.04,2022/8/24 7:04,1534.0742,-55.7626,0.1535,3.47273524
3674,28.02,2022/8/24 7:05,1534.0743,-55.7666,0.1534,3.470512592
3675,28.01,2022/8/24 7:05,1534.0748,-55.7637,0.1525,3.450506457
3676,28,2022/8/24 7:06,1534.0744,-55.7555,0.1528,3.457175629
3677,27.99,2022/8/24 7:06,1534.074,-55.7613,0.1523,3.446060086
3678,27.98,2022/8/24 7:07,1534.0741,-55.7517,0.1521,3.44161351
3679,27.97,2022/8/24 7:07,1534.0728,-55.7636,0.1509,3.414929756
3680,27.97,2022/8/24 7:08,1534.0727,-55.7485,0.1532,3.466067143
3681,27.96,2022/8/24 7:08,1534.0734,-55.7519,0.1511,3.41937756
3682,27.94,2022/8/24 7:09,1534.0731,-55.7596,0.1514,3.426048883
3683,27.93,2022/8/24 7:09,1534.073,-55.7816,0.152,3.439390146
3684,27.92,2022/8/24 7:10,1534.0728,-55.7664,0.1492,3.377115147
3685,27.9,2022/8/24 7:10,1534.0729,-55.7634,0.1536,3.474957837
3686,27.9,2022/8/24 7:11,1534.0729,-55.7635,0.153,3.461621488
3687,27.89,2022/8/24 7:11,1534.0729,-55.7604,0.1509,3.414929756
3688,27.88,2022/8/24 7:12,1534.0725,-55.7603,0.1513,3.42382516
3689,27.87,2022/8/24 7:12,1534.0726,-55.7581,0.1498,3.39046317
3690,27.85,2022/8/24 7:13,1534.0727,-55.7524,0.153,3.461621488
3691,27.85,2022/8/24 7:13,1534.0726,-55.7553,0.1534,3.470512592
3692,27.84,2022/8/24 7:14,1534.0724,-55.7462,0.1513,3.42382516
3693,27.84,2022/8/24 7:14,1534.0725,-55.7593,0.1513,3.42382516
3694,27.84,2022/8/24 7:15,1534.0722,-55.7607,0.1509,3.414929756
3695,27.82,2022/8/24 7:15,1534.0725,-55.7756,0.155,3.506068819
3696,27.81,2022/8/24 7:16,1534.0719,-55.7695,0.1531,3.463844341
3697,27.81,2022/8/24 7:16,1534.0717,-55.7635,0.1542,3.488292343
3698,27.8,2022/8/24 7:17,1534.0716,-55.7668,0.1511,3.41937756
3699,27.79,2022/8/24 7:17,1534.071,-55.7641,0.152,3.439390146
3700,27.76,2022/8/24 7:18,1534.0705,-55.7601,0.1486,3.36376528
3701,27.75,2022/8/24 7:18,1534.0705,-55.767,0.1535,3.47273524
3702,27.74,2022/8/24 7:19,1534.0704,-55.7645,0.1529,3.459398584
3703,27.74,2022/8/24 7:19,1534.0704,-55.7891,0.1525,3.450506457
3704,27.72,2022/8/24 7:20,1534.07,-55.7664,0.1517,3.432719745
3705,27.72,2022/8/24 7:20,1534.0703,-55.7654,0.1521,3.44161351
3706,27.7,2022/8/24 7:21,1534.07,-55.7697,0.1511,3.41937756
3707,27.69,2022/8/24 7:21,1534.0705,-55.7755,0.151,3.417153684
3708,27.69,2022/8/24 7:22,1534.0698,-55.7693,0.1524,3.448283297
3709,27.68,2022/8/24 7:22,1534.0697,-55.7661,0.1537,3.477180383
3710,27.69,2022/8/24 7:23,1534.0701,-55.7818,0.1502,3.399360827
3711,27.68,2022/8/24 7:23,1534.0695,-55.7693,0.1506,3.408257665
3712,27.67,2022/8/24 7:24,1534.0695,-55.7723,0.1515,3.428272555
3713,27.66,2022/8/24 7:24,1534.0698,-55.7667,0.1521,3.44161351
3714,27.66,2022/8/24 7:25,1534.0694,-55.7672,0.1524,3.448283297
3715,27.65,2022/8/24 7:25,1534.0693,-55.7735,0.1549,3.503846939
3716,27.64,2022/8/24 7:26,1534.069,-55.7619,0.1521,3.44161351
3717,27.64,2022/8/24 7:26,1534.0696,-55.7659,0.1516,3.430496175
3718,27.63,2022/8/24 7:27,1534.0693,-55.7744,0.1514,3.426048883
3719,27.62,2022/8/24 7:27,1534.0685,-55.7681,0.15,3.394912101
3720,27.61,2022/8/24 7:28,1534.0683,-55.7777,0.1501,3.39713649
3721,27.6,2022/8/24 7:28,1534.0688,-55.7847,0.1514,3.426048883
3722,27.59,2022/8/24 7:29,1534.0686,-55.783,0.1513,3.42382516
3723,27.57,2022/8/24 7:29,1534.0689,-55.7902,0.1486,3.36376528
3724,27.56,2022/8/24 7:30,1534.0686,-55.7725,0.1504,3.403809349
3725,27.54,2022/8/24 7:30,1534.0689,-55.7779,0.1513,3.42382516
3726,27.54,2022/8/24 7:31,1534.0689,-55.7771,0.1505,3.406033533
3727,27.54,2022/8/24 7:31,1534.0689,-55.7606,0.1512,3.421601386
3728,27.54,2022/8/24 7:32,1534.0691,-55.7612,0.1532,3.466067143
3729,27.5,2022/8/24 7:32,1534.0686,-55.7661,0.1525,3.450506457
3730,27.52,2022/8/24 7:33,1534.0688,-55.7607,0.1517,3.432719745
3731,27.5,2022/8/24 7:33,1534.0686,-55.7628,0.1508,3.412705777
3732,27.5,2022/8/24 7:34,1534.0685,-55.7705,0.1543,3.490514582
3733,27.5,2022/8/24 7:34,1534.0681,-55.7785,0.1519,3.43716673
3734,27.48,2022/8/24 7:35,1534.0681,-55.776,0.152,3.439390146
3735,27.5,2022/8/24 7:35,1534.0682,-55.7778,0.1502,3.399360827
3736,27.48,2022/8/24 7:36,1534.068,-55.7738,0.1527,3.454952623
3737,27.48,2022/8/24 7:36,1534.0679,-55.7729,0.1522,3.443836824
3738,27.45,2022/8/24 7:37,1534.0681,-55.7724,0.1531,3.463844341
3739,27.46,2022/8/24 7:37,1534.0671,-55.7702,0.1546,3.497180991
3740,27.46,2022/8/24 7:38,1534.0671,-55.7652,0.1525,3.450506457
3741,27.44,2022/8/24 7:38,1534.0671,-55.7625,0.1506,3.408257665
3742,27.43,2022/8/24 7:39,1534.0669,-55.7618,0.1535,3.47273524
3743,27.43,2022/8/24 7:39,1534.0672,-55.7818,0.1533,3.468289893
3744,27.42,2022/8/24 7:40,1534.0668,-55.76,0.151,3.417153684
3745,27.42,2022/8/24 7:40,1534.0672,-55.7687,0.1504,3.403809349
3746,27.41,2022/8/24 7:41,1534.0664,-55.7705,0.1528,3.457175629
3747,27.38,2022/8/24 7:41,1534.0671,-55.7765,0.1555,3.517177454
3748,27.39,2022/8/24 7:42,1534.0667,-55.7713,0.151,3.417153684
3749,27.37,2022/8/24 7:42,1534.0669,-55.7659,0.1521,3.44161351
3750,27.38,2022/8/24 7:43,1534.0675,-55.7648,0.1523,3.446060086
3751,27.35,2022/8/24 7:43,1534.0668,-55.7617,0.1542,3.488292343
3752,27.35,2022/8/24 7:44,1534.0671,-55.7651,0.152,3.439390146
3753,27.35,2022/8/24 7:44,1534.0669,-55.7602,0.153,3.461621488
3754,27.32,2022/8/24 7:45,1534.0673,-55.7652,0.1521,3.44161351
3755,27.32,2022/8/24 7:45,1534.0669,-55.7588,0.1535,3.47273524
3756,27.3,2022/8/24 7:46,1534.0669,-55.7597,0.1521,3.44161351
3757,27.3,2022/8/24 7:46,1534.0669,-55.7621,0.1516,3.430496175
3758,27.31,2022/8/24 7:47,1534.0665,-55.7719,0.1517,3.432719745
3759,27.31,2022/8/24 7:47,1534.0658,-55.7642,0.1512,3.421601386
3760,27.28,2022/8/24 7:48,1534.0655,-55.7769,0.1508,3.412705777
3761,27.26,2022/8/24 7:48,1534.0655,-55.758,0.1531,3.463844341
3762,27.26,2022/8/24 7:49,1534.0655,-55.7597,0.1506,3.408257665
3763,27.26,2022/8/24 7:49,1534.0657,-55.7772,0.1515,3.428272555
3764,27.25,2022/8/24 7:50,1534.0653,-55.7571,0.1506,3.408257665
3765,27.25,2022/8/24 7:50,1534.0653,-55.7582,0.1529,3.459398584
3766,27.23,2022/8/24 7:51,1534.0651,-55.7519,0.1504,3.403809349
3767,27.22,2022/8/24 7:51,1534.065,-55.759,0.1522,3.443836824
3768,27.21,2022/8/24 7:52,1534.0652,-55.7546,0.1521,3.44161351
3769,27.21,2022/8/24 7:52,1534.0654,-55.7592,0.1526,3.452729566
3770,27.23,2022/8/24 7:53,1534.0656,-55.7568,0.1516,3.430496175
3771,27.23,2022/8/24 7:53,1534.0653,-55.7705,0.1524,3.448283297
3772,27.21,2022/8/24 7:54,1534.0651,-55.7736,0.153,3.461621488
3773,27.19,2022/8/24 7:54,1534.0654,-55.76,0.1528,3.457175629
3774,27.19,2022/8/24 7:55,1534.065,-55.7672,0.1532,3.466067143
3775,27.18,2022/8/24 7:55,1534.0651,-55.7639,0.1509,3.414929756
3776,27.18,2022/8/24 7:56,1534.0654,-55.7583,0.1509,3.414929756
3777,27.17,2022/8/24 7:56,1534.0656,-55.7594,0.1506,3.408257665
3778,27.15,2022/8/24 7:57,1534.065,-55.7489,0.1534,3.470512592
3779,27.16,2022/8/24 7:57,1534.064,-55.7682,0.1498,3.39046317
3780,27.14,2022/8/24 7:58,1534.0648,-55.7501,0.1541,3.486070053
3781,27.13,2022/8/24 7:58,1534.0645,-55.7553,0.1535,3.47273524
3782,27.13,2022/8/24 7:59,1534.0646,-55.7489,0.1517,3.432719745
3783,27.11,2022/8/24 7:59,1534.0642,-55.7618,0.1528,3.457175629
3784,27.09,2022/8/24 8:00,1534.0642,-55.7614,0.1512,3.421601386
3785,27.09,2022/8/24 8:00,1534.0646,-55.7639,0.1513,3.42382516
3786,27.1,2022/8/24 8:01,1534.0647,-55.7523,0.1521,3.44161351
3787,27.07,2022/8/24 8:01,1534.064,-55.7508,0.1527,3.454952623
3788,27.07,2022/8/24 8:02,1534.0645,-55.7451,0.1507,3.410481747
3789,27.04,2022/8/24 8:02,1534.0641,-55.7516,0.1534,3.470512592
3790,27.07,2022/8/24 8:03,1534.0643,-55.7467,0.1549,3.503846939
3791,27.06,2022/8/24 8:03,1534.0638,-55.7462,0.1503,3.401585114
3792,27.05,2022/8/24 8:04,1534.0648,-55.7494,0.1513,3.42382516
3793,27.04,2022/8/24 8:04,1534.0634,-55.739,0.1526,3.452729566
3794,27.03,2022/8/24 8:05,1534.0633,-55.742,0.1517,3.432719745
3795,27.02,2022/8/24 8:05,1534.0638,-55.7452,0.152,3.439390146
3796,27.03,2022/8/24 8:06,1534.0638,-55.7542,0.1518,3.434943263
3797,27.02,2022/8/24 8:06,1534.0636,-55.7556,0.1531,3.463844341
3798,27.01,2022/8/24 8:07,1534.0638,-55.7493,0.1526,3.452729566
3799,26.98,2022/8/24 8:07,1534.063,-55.7495,0.1511,3.41937756
3800,26.99,2022/8/24 8:08,1534.0631,-55.7414,0.1519,3.43716673
3801,27,2022/8/24 8:08,1534.0626,-55.7414,0.1544,3.492736769
3802,27,2022/8/24 8:09,1534.0627,-55.7476,0.1529,3.459398584
3803,26.99,2022/8/24 8:09,1534.0625,-55.7627,0.1518,3.434943263
3804,26.98,2022/8/24 8:10,1534.0626,-55.7417,0.1521,3.44161351
3805,26.98,2022/8/24 8:10,1534.0633,-55.7386,0.151,3.417153684
3806,26.97,2022/8/24 8:11,1534.0632,-55.749,0.1516,3.430496175
3807,26.96,2022/8/24 8:11,1534.0631,-55.7539,0.1513,3.42382516
3808,26.95,2022/8/24 8:12,1534.0631,-55.7511,0.1515,3.428272555
3809,26.95,2022/8/24 8:12,1534.0625,-55.7576,0.1507,3.410481747
3810,26.89,2022/8/24 8:13,1534.0614,-55.7472,0.1528,3.457175629
3811,26.92,2022/8/24 8:13,1534.0615,-55.7486,0.1512,3.421601386
3812,26.93,2022/8/24 8:14,1534.0613,-55.7461,0.1529,3.459398584
3813,26.92,2022/8/24 8:14,1534.0613,-55.735,0.1515,3.428272555
3814,26.9,2022/8/24 8:15,1534.0614,-55.7326,0.1528,3.457175629
3815,26.9,2022/8/24 8:15,1534.0615,-55.7358,0.1545,3.494958906
3816,26.89,2022/8/24 8:16,1534.0616,-55.7322,0.1521,3.44161351
3817,26.89,2022/8/24 8:16,1534.0619,-55.7332,0.1517,3.432719745
3818,26.88,2022/8/24 8:17,1534.0616,-55.7316,0.1519,3.43716673
3819,26.87,2022/8/24 8:17,1534.0608,-55.7345,0.1532,3.466067143
3820,26.86,2022/8/24 8:18,1534.061,-55.7345,0.1511,3.41937756
3821,26.83,2022/8/24 8:18,1534.0609,-55.7481,0.1536,3.474957837
3822,26.81,2022/8/24 8:19,1534.0615,-55.75,0.1519,3.43716673
3823,26.8,2022/8/24 8:19,1534.0604,-55.7531,0.1519,3.43716673
3824,26.79,2022/8/24 8:20,1534.0619,-55.7404,0.1523,3.446060086
3825,26.79,2022/8/24 8:20,1534.0618,-55.7344,0.1518,3.434943263
3826,26.79,2022/8/24 8:21,1534.0616,-55.7284,0.1505,3.406033533
3827,26.79,2022/8/24 8:21,1534.0617,-55.7308,0.1527,3.454952623
3828,26.77,2022/8/24 8:22,1534.0616,-55.7291,0.1536,3.474957837
3829,26.77,2022/8/24 8:22,1534.0617,-55.7311,0.1506,3.408257665
3830,26.79,2022/8/24 8:23,1534.062,-55.7338,0.152,3.439390146
3831,26.79,2022/8/24 8:23,1534.062,-55.732,0.1531,3.463844341
3832,26.77,2022/8/24 8:24,1534.0619,-55.723,0.1522,3.443836824
3833,26.76,2022/8/24 8:24,1534.0615,-55.7271,0.1567,3.543832961
3834,26.76,2022/8/24 8:25,1534.0619,-55.7443,0.151,3.417153684
3835,26.75,2022/8/24 8:25,1534.0613,-55.7386,0.1508,3.412705777
3836,26.75,2022/8/24 8:26,1534.0614,-55.737,0.1514,3.426048883
3837,26.73,2022/8/24 8:26,1534.0615,-55.731,0.1524,3.448283297
3838,26.73,2022/8/24 8:27,1534.0615,-55.7254,0.1532,3.466067143
3839,26.71,2022/8/24 8:27,1534.0612,-55.7369,0.1524,3.448283297
3840,26.7,2022/8/24 8:28,1534.0606,-55.7219,0.153,3.461621488
3841,26.69,2022/8/24 8:28,1534.0608,-55.7275,0.1519,3.43716673
3842,26.69,2022/8/24 8:29,1534.0605,-55.7248,0.15,3.394912101
3843,26.7,2022/8/24 8:29,1534.0604,-55.7454,0.152,3.439390146
3844,26.68,2022/8/24 8:30,1534.0613,-55.7346,0.1519,3.43716673
3845,26.68,2022/8/24 8:30,1534.0612,-55.7307,0.1507,3.410481747
3846,26.67,2022/8/24 8:31,1534.061,-55.7341,0.1524,3.448283297
3847,26.66,2022/8/24 8:31,1534.061,-55.7356,0.1514,3.426048883
3848,26.65,2022/8/24 8:32,1534.0606,-55.7419,0.1535,3.47273524
3849,26.64,2022/8/24 8:32,1534.0611,-55.7211,0.1498,3.39046317
3850,26.65,2022/8/24 8:33,1534.0614,-55.7221,0.1513,3.42382516
3851,26.66,2022/8/24 8:33,1534.0612,-55.7286,0.1508,3.412705777
3852,26.63,2022/8/24 8:34,1534.0605,-55.7239,0.1506,3.408257665
3853,26.63,2022/8/24 8:34,1534.061,-55.7263,0.15,3.394912101
3854,26.63,2022/8/24 8:35,1534.0603,-55.724,0.1518,3.434943263
3855,26.61,2022/8/24 8:35,1534.061,-55.7216,0.1496,3.386014034
3856,26.63,2022/8/24 8:36,1534.0605,-55.7282,0.1503,3.401585114
3857,26.64,2022/8/24 8:36,1534.0605,-55.7406,0.1519,3.43716673
3858,26.63,2022/8/24 8:37,1534.0603,-55.7333,0.1539,3.48162532
3859,26.61,2022/8/24 8:37,1534.0606,-55.7323,0.1501,3.39713649
3860,26.59,2022/8/24 8:38,1534.0599,-55.7361,0.1505,3.406033533
3861,26.58,2022/8/24 8:38,1534.0601,-55.7372,0.1516,3.430496175
3862,26.56,2022/8/24 8:39,1534.0605,-55.7395,0.1504,3.403809349
3863,26.58,2022/8/24 8:39,1534.0601,-55.743,0.1521,3.44161351
3864,26.57,2022/8/24 8:40,1534.0599,-55.7338,0.1522,3.443836824
3865,26.56,2022/8/24 8:40,1534.059,-55.7219,0.1524,3.448283297
3866,26.55,2022/8/24 8:41,1534.0602,-55.7175,0.1538,3.479402877
3867,26.55,2022/8/24 8:41,1534.0597,-55.7215,0.1509,3.414929756
3868,26.53,2022/8/24 8:42,1534.0594,-55.7209,0.152,3.439390146
3869,26.52,2022/8/24 8:42,1534.0597,-55.7176,0.1487,3.365990386
3870,26.52,2022/8/24 8:43,1534.0595,-55.7282,0.1521,3.44161351
3871,26.51,2022/8/24 8:43,1534.0597,-55.7332,0.1543,3.490514582
3872,26.5,2022/8/24 8:44,1534.0606,-55.7371,0.1532,3.466067143
3873,26.51,2022/8/24 8:44,1534.0597,-55.7354,0.1523,3.446060086
3874,26.48,2022/8/24 8:45,1534.0597,-55.7309,0.1497,3.388238627
3875,26.48,2022/8/24 8:45,1534.0599,-55.7241,0.1527,3.454952623
3876,26.47,2022/8/24 8:46,1534.06,-55.7336,0.1522,3.443836824
3877,26.47,2022/8/24 8:46,1534.06,-55.727,0.1512,3.421601386
3878,26.47,2022/8/24 8:47,1534.0598,-55.7223,0.1523,3.446060086
3879,26.46,2022/8/24 8:47,1534.0592,-55.7244,0.1513,3.42382516
3880,26.45,2022/8/24 8:48,1534.0591,-55.7171,0.1516,3.430496175
3881,26.44,2022/8/24 8:48,1534.0592,-55.718,0.152,3.439390146
3882,26.45,2022/8/24 8:49,1534.0597,-55.7273,0.1512,3.421601386
3883,26.43,2022/8/24 8:49,1534.0597,-55.7443,0.1535,3.47273524
3884,26.43,2022/8/24 8:50,1534.0594,-55.7377,0.1533,3.468289893
3885,26.41,2022/8/24 8:50,1534.0596,-55.7309,0.1526,3.452729566
3886,26.38,2022/8/24 8:51,1534.0597,-55.7293,0.152,3.439390146
3887,26.4,2022/8/24 8:51,1534.0602,-55.7244,0.151,3.417153684
3888,26.39,2022/8/24 8:52,1534.06,-55.7253,0.1514,3.426048883
3889,26.39,2022/8/24 8:52,1534.0596,-55.7146,0.1539,3.48162532
3890,26.38,2022/8/24 8:53,1534.0601,-55.72,0.1516,3.430496175
3891,26.38,2022/8/24 8:53,1534.06,-55.7221,0.1506,3.408257665
3892,26.36,2022/8/24 8:54,1534.0594,-55.7223,0.1509,3.414929756
3893,26.34,2022/8/24 8:54,1534.06,-55.7182,0.1501,3.39713649
3894,26.35,2022/8/24 8:55,1534.0594,-55.7242,0.1519,3.43716673
3895,26.36,2022/8/24 8:55,1534.0592,-55.7142,0.1525,3.450506457
3896,26.34,2022/8/24 8:56,1534.0594,-55.7248,0.1508,3.412705777
3897,26.33,2022/8/24 8:56,1534.059,-55.7228,0.1503,3.401585114
3898,26.31,2022/8/24 8:57,1534.0592,-55.7305,0.151,3.417153684
3899,26.33,2022/8/24 8:57,1534.0588,-55.7255,0.152,3.439390146
3900,26.33,2022/8/24 8:58,1534.0584,-55.7261,0.153,3.461621488
3901,26.34,2022/8/24 8:58,1534.0587,-55.7221,0.1525,3.450506457
3902,26.33,2022/8/24 8:59,1534.058,-55.7215,0.1504,3.403809349
3903,26.32,2022/8/24 8:59,1534.0584,-55.7465,0.1498,3.39046317
3904,26.31,2022/8/24 9:00,1534.0586,-55.7238,0.1541,3.486070053
3905,26.31,2022/8/24 9:00,1534.0588,-55.7311,0.1516,3.430496175
3906,26.29,2022/8/24 9:01,1534.0588,-55.7308,0.1529,3.459398584
3907,26.3,2022/8/24 9:01,1534.0586,-55.7315,0.1508,3.412705777
3908,26.29,2022/8/24 9:02,1534.0584,-55.73,0.1509,3.414929756
3909,26.28,2022/8/24 9:02,1534.0582,-55.7281,0.1503,3.401585114
3910,26.29,2022/8/24 9:03,1534.0581,-55.7276,0.1513,3.42382516
3911,26.29,2022/8/24 9:03,1534.0578,-55.7293,0.1534,3.470512592
3912,26.27,2022/8/24 9:04,1534.0575,-55.7251,0.1563,3.53494861
3913,26.25,2022/8/24 9:04,1534.0579,-55.7331,0.1519,3.43716673
3914,26.25,2022/8/24 9:05,1534.058,-55.7165,0.153,3.461621488
3915,26.24,2022/8/24 9:05,1534.0584,-55.7043,0.1469,3.325930639
3916,26.24,2022/8/24 9:06,1534.0577,-55.7156,0.1563,3.53494861
3917,26.25,2022/8/24 9:06,1534.058,-55.7159,0.1621,3.663691637
3918,26.24,2022/8/24 9:07,1534.058,-55.7159,0.1515,3.428272555
3919,26.23,2022/8/24 9:07,1534.0569,-55.7236,0.1514,3.426048883
3920,26.22,2022/8/24 9:08,1534.0569,-55.7305,0.1516,3.430496175
3921,26.21,2022/8/24 9:08,1534.0562,-55.7311,0.153,3.461621488
3922,26.21,2022/8/24 9:09,1534.0569,-55.7343,0.1506,3.408257665
3923,26.19,2022/8/24 9:09,1534.0573,-55.736,0.1512,3.421601386
3924,26.18,2022/8/24 9:10,1534.0571,-55.7237,0.152,3.439390146
3925,26.18,2022/8/24 9:10,1534.0568,-55.7267,0.1539,3.48162532
3926,26.16,2022/8/24 9:11,1534.057,-55.7255,0.1517,3.432719745
3927,26.17,2022/8/24 9:11,1534.0565,-55.7266,0.152,3.439390146
3928,26.16,2022/8/24 9:12,1534.0568,-55.7218,0.1533,3.468289893
3929,26.15,2022/8/24 9:12,1534.0568,-55.7232,0.153,3.461621488
3930,26.17,2022/8/24 9:13,1534.0571,-55.7134,0.1511,3.41937756
3931,26.17,2022/8/24 9:13,1534.0568,-55.7197,0.1508,3.412705777
3932,26.16,2022/8/24 9:14,1534.0567,-55.7172,0.1514,3.426048883
3933,26.16,2022/8/24 9:14,1534.0573,-55.7259,0.1499,3.392687661
3934,26.15,2022/8/24 9:15,1534.0573,-55.7263,0.1524,3.448283297
3935,26.14,2022/8/24 9:15,1534.0579,-55.7263,0.1504,3.403809349
3936,26.14,2022/8/24 9:16,1534.0575,-55.7256,0.1505,3.406033533
3937,26.14,2022/8/24 9:16,1534.0578,-55.7235,0.1524,3.448283297
3938,26.12,2022/8/24 9:17,1534.0577,-55.7148,0.1503,3.401585114
3939,26.12,2022/8/24 9:17,1534.0577,-55.7214,0.152,3.439390146
3940,26.1,2022/8/24 9:18,1534.0572,-55.7126,0.1525,3.450506457
3941,26.09,2022/8/24 9:18,1534.0575,-55.7102,0.1514,3.426048883
3942,26.08,2022/8/24 9:19,1534.0569,-55.7144,0.1507,3.410481747
3943,26.09,2022/8/24 9:19,1534.0566,-55.7347,0.1537,3.477180383
3944,26.08,2022/8/24 9:20,1534.057,-55.7155,0.1518,3.434943263
3945,26.09,2022/8/24 9:20,1534.0572,-55.7141,0.1531,3.463844341
3946,26.08,2022/8/24 9:21,1534.0574,-55.7185,0.1497,3.388238627
3947,26.07,2022/8/24 9:21,1534.057,-55.7173,0.1496,3.386014034
3948,26.05,2022/8/24 9:22,1534.0573,-55.7199,0.1517,3.432719745
3949,26.06,2022/8/24 9:22,1534.0574,-55.7093,0.1513,3.42382516
3950,26.05,2022/8/24 9:23,1534.0574,-55.7151,0.153,3.461621488
3951,26.06,2022/8/24 9:23,1534.0575,-55.7031,0.1509,3.414929756
3952,26.04,2022/8/24 9:24,1534.0575,-55.7026,0.1508,3.412705777
3953,26.03,2022/8/24 9:24,1534.0566,-55.7058,0.1495,3.383789389
3954,26.01,2022/8/24 9:25,1534.0568,-55.7023,0.1516,3.430496175
3955,26,2022/8/24 9:25,1534.057,-55.7029,0.1502,3.399360827
3956,26,2022/8/24 9:26,1534.0576,-55.7038,0.1501,3.39713649
3957,25.98,2022/8/24 9:26,1534.0569,-55.7084,0.1503,3.401585114
3958,25.99,2022/8/24 9:27,1534.0579,-55.7058,0.1518,3.434943263
3959,25.98,2022/8/24 9:27,1534.0568,-55.7135,0.153,3.461621488
3960,25.99,2022/8/24 9:28,1534.0573,-55.7078,0.1521,3.44161351
3961,26,2022/8/24 9:28,1534.0567,-55.7215,0.1517,3.432719745
3962,25.98,2022/8/24 9:29,1534.057,-55.7121,0.1518,3.434943263
3963,25.98,2022/8/24 9:29,1534.0563,-55.7266,0.1512,3.421601386
3964,25.97,2022/8/24 9:30,1534.057,-55.7069,0.1519,3.43716673
3965,25.97,2022/8/24 9:30,1534.0564,-55.7009,0.1527,3.454952623
3966,25.96,2022/8/24 9:31,1534.0569,-55.698,0.1522,3.443836824
3967,25.96,2022/8/24 9:31,1534.0565,-55.705,0.1507,3.410481747
3968,25.95,2022/8/24 9:32,1534.0576,-55.693,0.1512,3.421601386
3969,25.96,2022/8/24 9:32,1534.0573,-55.7132,0.151,3.417153684
3970,25.97,2022/8/24 9:33,1534.0571,-55.7152,0.1505,3.406033533
3971,25.95,2022/8/24 9:33,1534.0574,-55.7171,0.1502,3.399360827
3972,25.94,2022/8/24 9:34,1534.0569,-55.7214,0.1511,3.41937756
3973,25.93,2022/8/24 9:34,1534.0566,-55.7115,0.1515,3.428272555
3974,25.93,2022/8/24 9:35,1534.0571,-55.7109,0.152,3.439390146
3975,25.92,2022/8/24 9:35,1534.0572,-55.7179,0.152,3.439390146
3976,25.93,2022/8/24 9:36,1534.0575,-55.6875,0.1519,3.43716673
3977,25.91,2022/8/24 9:36,1534.0573,-55.6985,0.1499,3.392687661
3978,25.91,2022/8/24 9:37,1534.057,-55.7013,0.1499,3.392687661
3979,25.9,2022/8/24 9:37,1534.0568,-55.7073,0.1517,3.432719745
3980,25.91,2022/8/24 9:38,1534.0565,-55.6952,0.1532,3.466067143
3981,25.9,2022/8/24 9:38,1534.0568,-55.6978,0.1491,3.374890297
3982,25.89,2022/8/24 9:39,1534.0568,-55.7072,0.1516,3.430496175
3983,25.89,2022/8/24 9:39,1534.0561,-55.7179,0.1517,3.432719745
3984,25.89,2022/8/24 9:40,1534.0566,-55.7079,0.1554,3.51495583
3985,25.89,2022/8/24 9:40,1534.0566,-55.7092,0.1523,3.446060086
3986,25.89,2022/8/24 9:41,1534.0564,-55.7046,0.1516,3.430496175
3987,25.89,2022/8/24 9:41,1534.057,-55.7022,0.1514,3.426048883
3988,25.86,2022/8/24 9:42,1534.057,-55.698,0.1516,3.430496175
3989,25.86,2022/8/24 9:42,1534.0575,-55.7086,0.152,3.439390146
3990,25.85,2022/8/24 9:43,1534.0569,-55.7026,0.1514,3.426048883
3991,25.87,2022/8/24 9:43,1534.0571,-55.7004,0.1505,3.406033533
3992,25.85,2022/8/24 9:44,1534.0568,-55.6985,0.1543,3.490514582
3993,25.86,2022/8/24 9:44,1534.0568,-55.6992,0.1516,3.430496175
3994,25.86,2022/8/24 9:45,1534.0573,-55.6959,0.1509,3.414929756
3995,25.84,2022/8/24 9:45,1534.0576,-55.6959,0.1506,3.408257665
3996,25.84,2022/8/24 9:46,1534.0572,-55.7045,0.1514,3.426048883
